bib,name,status,category,sex,country,St Paul,Ecole  Bel,Ilet Savan,Ratinaud,Possession,Chaloupe,Colorado,La Vigie,St Denis
7258,Victoria HAMONY,FINISHER,M0 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:45:30.000+04:00,2025-10-18T09:17:25.000+04:00,2025-10-18T11:36:48.000+04:00,2025-10-18T14:05:03.000+04:00,2025-10-18T16:09:25.000+04:00,2025-10-18T18:56:15.000+04:00,2025-10-18T19:45:47.000+04:00,2025-10-18T20:27:08.000+04:00
7316,Mario CAPET,FINISHER,M2 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:36:26.000+04:00,2025-10-18T09:01:49.000+04:00,2025-10-18T11:13:36.000+04:00,2025-10-18T13:22:31.000+04:00,2025-10-18T15:30:18.000+04:00,2025-10-18T19:04:16.000+04:00,2025-10-18T19:50:27.000+04:00,2025-10-18T20:27:09.000+04:00
7577,Jackie DOUSSOT,FINISHER,M3 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:39:55.000+04:00,2025-10-18T09:10:55.000+04:00,2025-10-18T11:39:15.000+04:00,2025-10-18T13:57:18.000+04:00,2025-10-18T16:05:15.000+04:00,2025-10-18T18:48:25.000+04:00,2025-10-18T19:40:54.000+04:00,2025-10-18T20:27:18.000+04:00
7609,Sylvain BERNARD,FINISHER,M2 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:39:56.000+04:00,2025-10-18T09:10:57.000+04:00,2025-10-18T11:39:16.000+04:00,2025-10-18T13:57:23.000+04:00,2025-10-18T16:05:23.000+04:00,2025-10-18T18:48:12.000+04:00,2025-10-18T19:40:50.000+04:00,2025-10-18T20:27:18.000+04:00
7343,Cyril BARRANCO,FINISHER,M2 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:34:01.000+04:00,2025-10-18T09:05:07.000+04:00,2025-10-18T11:08:49.000+04:00,2025-10-18T13:25:35.000+04:00,2025-10-18T16:05:39.000+04:00,2025-10-18T18:49:26.000+04:00,2025-10-18T19:50:30.000+04:00,2025-10-18T20:27:43.000+04:00
7424,Karine PAYET,FINISHER,M3 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:38:30.000+04:00,2025-10-18T09:06:44.000+04:00,2025-10-18T11:39:10.000+04:00,2025-10-18T14:02:25.000+04:00,2025-10-18T16:20:51.000+04:00,2025-10-18T18:58:27.000+04:00,2025-10-18T19:45:19.000+04:00,2025-10-18T20:27:59.000+04:00
7198,Gaëtan MAILLOT,FINISHER,M0 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:27:25.000+04:00,2025-10-18T08:36:58.000+04:00,2025-10-18T11:56:33.000+04:00,2025-10-18T14:20:14.000+04:00,2025-10-18T16:40:23.000+04:00,2025-10-18T18:54:22.000+04:00,2025-10-18T19:51:10.000+04:00,2025-10-18T20:28:45.000+04:00
7353,Nolwenn GRANLIN,FINISHER,M2 F,FEMALE,RE,2025-10-18T06:38:00.000+04:00,2025-10-18T07:45:22.000+04:00,2025-10-18T09:28:29.000+04:00,2025-10-18T11:32:47.000+04:00,2025-10-18T13:57:07.000+04:00,2025-10-18T15:50:54.000+04:00,2025-10-18T18:39:25.000+04:00,2025-10-18T19:43:39.000+04:00,2025-10-18T20:29:10.000+04:00
7409,Lucas TAURAN,FINISHER,SE H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:44:06.000+04:00,2025-10-18T09:12:28.000+04:00,2025-10-18T11:31:37.000+04:00,2025-10-18T13:46:28.000+04:00,2025-10-18T16:10:49.000+04:00,2025-10-18T18:53:40.000+04:00,2025-10-18T19:47:12.000+04:00,2025-10-18T20:29:21.000+04:00
7004,Elisabeth TURPIN,FINISHER,M3 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:42:26.000+04:00,2025-10-18T09:13:25.000+04:00,2025-10-18T11:20:35.000+04:00,2025-10-18T13:37:58.000+04:00,2025-10-18T15:56:24.000+04:00,2025-10-18T18:46:17.000+04:00,2025-10-18T19:39:13.000+04:00,2025-10-18T20:29:24.000+04:00
7379,Aurélie LOLJEET,FINISHER,M1 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:43:44.000+04:00,2025-10-18T09:16:16.000+04:00,2025-10-18T11:41:36.000+04:00,2025-10-18T14:22:11.000+04:00,2025-10-18T16:38:41.000+04:00,2025-10-18T19:08:03.000+04:00,2025-10-18T19:49:29.000+04:00,2025-10-18T20:29:24.000+04:00
7126,Jérémy MOYON,FINISHER,M1 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:27:28.000+04:00,2025-10-18T08:38:07.000+04:00,2025-10-18T10:26:29.000+04:00,2025-10-18T12:34:22.000+04:00,2025-10-18T14:56:27.000+04:00,2025-10-18T18:31:06.000+04:00,2025-10-18T19:39:00.000+04:00,2025-10-18T20:31:53.000+04:00
7334,Jean Baptiste Hugues TIBERE,FINISHER,M4 H,MALE,RE,2025-10-18T06:38:00.000+04:00,2025-10-18T07:30:39.000+04:00,2025-10-18T08:47:54.000+04:00,2025-10-18T10:45:04.000+04:00,2025-10-18T12:58:41.000+04:00,2025-10-18T15:41:49.000+04:00,2025-10-18T18:44:12.000+04:00,2025-10-18T19:47:02.000+04:00,2025-10-18T20:32:44.000+04:00
7425,Paulette CARO,FINISHER,M4 F,FEMALE,RE,2025-10-18T06:38:00.000+04:00,2025-10-18T07:49:25.000+04:00,2025-10-18T09:22:55.000+04:00,2025-10-18T11:46:48.000+04:00,2025-10-18T14:06:05.000+04:00,2025-10-18T16:03:28.000+04:00,2025-10-18T18:59:41.000+04:00,2025-10-18T19:50:55.000+04:00,2025-10-18T20:33:00.000+04:00
7426,Nathanael TECHER,FINISHER,M1 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:36:57.000+04:00,2025-10-18T09:07:19.000+04:00,2025-10-18T11:23:57.000+04:00,2025-10-18T13:38:19.000+04:00,2025-10-18T15:52:19.000+04:00,2025-10-18T18:48:53.000+04:00,2025-10-18T19:47:15.000+04:00,2025-10-18T20:33:44.000+04:00
7249,Sandra BEAUPRÉAU,FINISHER,M3 F,FEMALE,RE,2025-10-18T06:38:00.000+04:00,2025-10-18T07:45:20.000+04:00,2025-10-18T09:17:07.000+04:00,2025-10-18T11:34:07.000+04:00,2025-10-18T13:51:25.000+04:00,2025-10-18T16:15:09.000+04:00,2025-10-18T18:52:21.000+04:00,2025-10-18T19:47:25.000+04:00,2025-10-18T20:34:02.000+04:00
7384,Stephanie ROBERT,FINISHER,M2 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:41:21.000+04:00,2025-10-18T09:16:41.000+04:00,2025-10-18T11:31:07.000+04:00,2025-10-18T14:12:17.000+04:00,2025-10-18T16:15:40.000+04:00,2025-10-18T18:54:36.000+04:00,2025-10-18T19:50:43.000+04:00,2025-10-18T20:34:04.000+04:00
7435,Stephane VALLDENEU,FINISHER,M3 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:41:03.000+04:00,2025-10-18T09:12:09.000+04:00,2025-10-18T11:26:21.000+04:00,2025-10-18T14:07:07.000+04:00,2025-10-18T16:08:29.000+04:00,2025-10-18T19:00:48.000+04:00,2025-10-18T19:54:56.000+04:00,2025-10-18T20:36:06.000+04:00
7123,Fidélio PONTALBA,FINISHER,M5 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:36:50.000+04:00,2025-10-18T08:57:03.000+04:00,2025-10-18T11:07:00.000+04:00,2025-10-18T13:11:46.000+04:00,2025-10-18T15:43:09.000+04:00,2025-10-18T18:47:40.000+04:00,2025-10-18T19:48:13.000+04:00,2025-10-18T20:36:11.000+04:00
7299,Virginie COURTILLIER,FINISHER,M2 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:48:05.000+04:00,2025-10-18T09:20:16.000+04:00,2025-10-18T11:40:36.000+04:00,2025-10-18T13:58:24.000+04:00,2025-10-18T16:25:26.000+04:00,2025-10-18T19:05:06.000+04:00,2025-10-18T19:52:56.000+04:00,2025-10-18T20:36:16.000+04:00
7003,Sarah LEGOIX,FINISHER,SE F,FEMALE,RE,2025-10-18T06:38:00.000+04:00,2025-10-18T07:45:08.000+04:00,2025-10-18T09:23:56.000+04:00,2025-10-18T11:41:50.000+04:00,2025-10-18T14:01:13.000+04:00,2025-10-18T16:20:18.000+04:00,2025-10-18T18:58:43.000+04:00,2025-10-18T19:55:33.000+04:00,2025-10-18T20:42:46.000+04:00
7582,Pascal HOARAU,FINISHER,M3 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:36:25.000+04:00,2025-10-18T09:07:51.000+04:00,2025-10-18T11:48:41.000+04:00,2025-10-18T14:06:53.000+04:00,2025-10-18T16:12:26.000+04:00,2025-10-18T18:51:19.000+04:00,2025-10-18T20:10:32.000+04:00,2025-10-18T20:45:39.000+04:00
7016,Giovanny DAMOUR,FINISHER,M1 H,MALE,RE,2025-10-18T06:38:00.000+04:00,2025-10-18T07:45:15.000+04:00,2025-10-18T09:15:14.000+04:00,2025-10-18T11:31:29.000+04:00,2025-10-18T13:49:20.000+04:00,2025-10-18T16:10:06.000+04:00,2025-10-18T18:41:33.000+04:00,2025-10-18T19:44:16.000+04:00,2025-10-18T20:49:34.000+04:00
7015,Marie Myriam DAMOUR,FINISHER,M0 F,FEMALE,RE,2025-10-18T06:38:00.000+04:00,2025-10-18T07:45:16.000+04:00,2025-10-18T09:15:16.000+04:00,2025-10-18T11:31:31.000+04:00,2025-10-18T13:49:07.000+04:00,2025-10-18T16:09:57.000+04:00,2025-10-18T18:41:30.000+04:00,,2025-10-18T20:49:39.000+04:00
7520,Philippe LESNE,FINISHER,M4 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:36:41.000+04:00,2025-10-18T09:08:08.000+04:00,2025-10-18T11:23:45.000+04:00,2025-10-18T13:45:50.000+04:00,2025-10-18T16:12:14.000+04:00,2025-10-18T18:59:23.000+04:00,2025-10-18T20:00:53.000+04:00,2025-10-18T20:53:29.000+04:00
7458,Ibtissame BAALI,FINISHER,SE F,FEMALE,MA,2025-10-18T06:38:00.000+04:00,2025-10-18T07:42:44.000+04:00,2025-10-18T09:16:13.000+04:00,2025-10-18T11:32:45.000+04:00,2025-10-18T14:11:48.000+04:00,2025-10-18T16:48:23.000+04:00,,2025-10-18T20:16:35.000+04:00,2025-10-18T21:26:14.000+04:00
7636,Guilhem GAUGRY,WITHDRAWN,M0 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:46:15.000+04:00,2025-10-18T09:23:18.000+04:00,2025-10-18T12:02:19.000+04:00,2025-10-18T14:24:01.000+04:00,2025-10-18T16:33:06.000+04:00,,,
7225,Vincent BERGE,WITHDRAWN,M5 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:51:51.000+04:00,2025-10-18T09:35:27.000+04:00,2025-10-18T11:53:31.000+04:00,2025-10-18T14:24:14.000+04:00,2025-10-18T16:44:32.000+04:00,,2025-10-18T20:25:25.000+04:00,
7066,Yves MATHONET,WITHDRAWN,SE H,MALE,BE,2025-10-18T06:38:00.000+04:00,2025-10-18T07:33:52.000+04:00,2025-10-18T08:50:53.000+04:00,2025-10-18T10:44:47.000+04:00,2025-10-18T12:54:45.000+04:00,2025-10-18T15:09:02.000+04:00,2025-10-18T17:54:39.000+04:00,,
7159,Nicolas GONTHIER,WITHDRAWN,SE H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:47:29.000+04:00,2025-10-18T09:18:43.000+04:00,2025-10-18T11:56:55.000+04:00,2025-10-18T14:17:09.000+04:00,2025-10-18T16:24:08.000+04:00,2025-10-18T22:02:06.000+04:00,,
7453,Michel Marceau Camille ROCHE,WITHDRAWN,M5 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:46:56.000+04:00,2025-10-18T09:25:45.000+04:00,2025-10-18T12:01:28.000+04:00,2025-10-18T14:26:22.000+04:00,2025-10-18T16:40:34.000+04:00,2025-10-18T22:02:06.000+04:00,,
7185,Hervé BEGEL,WITHDRAWN,M4 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:42:31.000+04:00,2025-10-18T09:10:52.000+04:00,2025-10-18T11:37:46.000+04:00,2025-10-18T14:12:52.000+04:00,2025-10-18T16:34:36.000+04:00,2025-10-18T22:02:07.000+04:00,,
7014,Antoine PINTO,WITHDRAWN,SE H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:37:11.000+04:00,2025-10-18T08:47:59.000+04:00,2025-10-18T10:43:49.000+04:00,2025-10-18T12:40:50.000+04:00,2025-10-18T14:48:02.000+04:00,,,
7459,Paul BONNARD,WITHDRAWN,SE H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:35:36.000+04:00,2025-10-18T08:52:30.000+04:00,2025-10-18T11:15:51.000+04:00,2025-10-18T13:38:31.000+04:00,2025-10-18T15:52:55.000+04:00,,,
7261,John Harry BOJNAUTH,WITHDRAWN,SE H,MALE,RE,2025-10-18T06:38:00.000+04:00,2025-10-18T07:44:29.000+04:00,2025-10-18T09:17:40.000+04:00,2025-10-18T11:41:39.000+04:00,2025-10-18T14:00:02.000+04:00,2025-10-18T16:00:01.000+04:00,,,
7442,Elodie HAMON,WITHDRAWN,M1 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:44:41.000+04:00,2025-10-18T09:14:52.000+04:00,2025-10-18T11:38:01.000+04:00,2025-10-18T13:58:00.000+04:00,2025-10-18T16:06:00.000+04:00,,,
7438,Stephane HAMON,WITHDRAWN,M3 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:44:42.000+04:00,2025-10-18T09:14:55.000+04:00,2025-10-18T11:38:06.000+04:00,2025-10-18T13:59:03.000+04:00,2025-10-18T16:06:01.000+04:00,,,
7634,Aymane BANA,WITHDRAWN,SE H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:39:33.000+04:00,2025-10-18T09:07:38.000+04:00,2025-10-18T11:22:45.000+04:00,2025-10-18T13:52:08.000+04:00,2025-10-18T16:15:45.000+04:00,,,
7628,Diana IAFARE,WITHDRAWN,M1 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:43:24.000+04:00,2025-10-18T09:16:10.000+04:00,2025-10-18T11:40:38.000+04:00,2025-10-18T14:20:31.000+04:00,2025-10-18T16:24:23.000+04:00,,,
7215,Jean Claude AOUNETSE,WITHDRAWN,M6 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:36:23.000+04:00,2025-10-18T09:00:20.000+04:00,2025-10-18T11:59:02.000+04:00,2025-10-18T14:20:48.000+04:00,2025-10-18T16:26:11.000+04:00,,,
7351,Stephanie SINCÈRE,WITHDRAWN,M0 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:47:05.000+04:00,2025-10-18T09:19:02.000+04:00,2025-10-18T11:32:18.000+04:00,2025-10-18T13:45:55.000+04:00,2025-10-18T16:31:36.000+04:00,,,
7478,Désiré PAYET,WITHDRAWN,M5 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:44:51.000+04:00,2025-10-18T09:18:51.000+04:00,2025-10-18T11:49:05.000+04:00,2025-10-18T14:03:16.000+04:00,2025-10-18T16:32:35.000+04:00,,,
7412,Beatrice BELLO,WITHDRAWN,M2 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:50:05.000+04:00,2025-10-18T09:29:46.000+04:00,2025-10-18T11:51:51.000+04:00,2025-10-18T14:09:30.000+04:00,2025-10-18T16:37:19.000+04:00,,,
7630,Jean-Yves LABRY,OUT_OF_TIME,M1 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:42:18.000+04:00,2025-10-18T09:10:30.000+04:00,2025-10-18T11:25:21.000+04:00,2025-10-18T14:01:45.000+04:00,2025-10-18T16:37:38.000+04:00,,,
7203,Mickael HOAREAU,WITHDRAWN,M1 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:45:06.000+04:00,2025-10-18T09:21:04.000+04:00,2025-10-18T11:43:22.000+04:00,2025-10-18T14:18:00.000+04:00,2025-10-18T16:42:39.000+04:00,,,
7526,Ludovic SITALAPRESAD,WITHDRAWN,M0 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:33:58.000+04:00,2025-10-18T08:52:56.000+04:00,2025-10-18T11:32:31.000+04:00,2025-10-18T14:36:16.000+04:00,2025-10-18T16:46:15.000+04:00,,,
7122,Jonathan OLIVIER,WITHDRAWN,M0 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:20:20.000+04:00,2025-10-18T08:17:39.000+04:00,2025-10-18T09:39:21.000+04:00,2025-10-18T11:04:43.000+04:00,2025-10-18T12:41:40.000+04:00,,,
7208,Vincent CAMBEFORT,WITHDRAWN,M4 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:47:20.000+04:00,2025-10-18T09:30:53.000+04:00,2025-10-18T12:01:38.000+04:00,2025-10-18T14:20:17.000+04:00,2025-10-18T16:46:32.000+04:00,,,
7457,Claire CAMBEFORT,WITHDRAWN,M2 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:47:19.000+04:00,2025-10-18T09:30:50.000+04:00,2025-10-18T12:01:39.000+04:00,2025-10-18T14:20:21.000+04:00,2025-10-18T16:46:32.000+04:00,,,
7064,Patrice BRÉZÉ,OUT_OF_TIME,M2 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:38:03.000+04:00,2025-10-18T09:06:23.000+04:00,2025-10-18T12:18:10.000+04:00,2025-10-18T14:41:31.000+04:00,2025-10-18T16:57:17.000+04:00,,,
7427,Antoine ALBERT,OUT_OF_TIME,SE H,MALE,BE,2025-10-18T06:38:00.000+04:00,2025-10-18T07:47:50.000+04:00,2025-10-18T09:23:32.000+04:00,2025-10-18T11:50:17.000+04:00,2025-10-18T14:36:29.000+04:00,2025-10-18T17:49:18.000+04:00,,,
7166,Yann MICHEL,WITHDRAWN,M1 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:40:44.000+04:00,2025-10-18T09:10:14.000+04:00,2025-10-18T11:46:16.000+04:00,2025-10-18T14:00:15.000+04:00,2025-10-18T16:44:52.000+04:00,,,
7132,Sophie JANNIN,WITHDRAWN,M5 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:54:28.000+04:00,2025-10-18T09:35:09.000+04:00,2025-10-18T12:29:40.000+04:00,2025-10-18T14:51:44.000+04:00,2025-10-18T17:46:02.000+04:00,,,
7107,Aurélie PONLEVOY,OUT_OF_TIME,M0 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:54:29.000+04:00,2025-10-18T09:33:57.000+04:00,2025-10-18T12:15:25.000+04:00,2025-10-18T14:57:50.000+04:00,2025-10-18T18:06:26.000+04:00,,,
7148,Jean- Bernard CADET,OUT_OF_TIME,M7 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:43:32.000+04:00,2025-10-18T09:20:26.000+04:00,2025-10-18T12:17:18.000+04:00,2025-10-18T14:49:26.000+04:00,2025-10-18T17:06:13.000+04:00,,,
7149,Pierre VOINESON,WITHDRAWN,M0 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:40:52.000+04:00,2025-10-18T09:08:02.000+04:00,2025-10-18T11:12:31.000+04:00,2025-10-18T13:11:12.000+04:00,2025-10-18T15:07:56.000+04:00,,,
7377,Stephane CHARRIAU,OUT_OF_TIME,M3 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:42:17.000+04:00,2025-10-18T09:18:34.000+04:00,2025-10-18T12:07:12.000+04:00,2025-10-18T14:52:39.000+04:00,2025-10-18T18:16:55.000+04:00,,,
7568,Marie-Claire PARASSOURAMIN,WITHDRAWN,M5 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:43:34.000+04:00,2025-10-18T09:17:36.000+04:00,2025-10-18T11:57:05.000+04:00,2025-10-18T14:20:49.000+04:00,2025-10-18T16:44:47.000+04:00,,,
7086,Philippe DETREY,WITHDRAWN,M5 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:41:01.000+04:00,2025-10-18T09:16:45.000+04:00,2025-10-18T11:35:22.000+04:00,2025-10-18T14:09:02.000+04:00,2025-10-18T16:31:34.000+04:00,,,
7095,Emilie BERTIL-JOSSE,WITHDRAWN,M1 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:47:41.000+04:00,2025-10-18T09:27:58.000+04:00,2025-10-18T12:09:31.000+04:00,2025-10-18T14:34:07.000+04:00,2025-10-18T16:56:22.000+04:00,,,
7160,Jean Pierre LACONI,WITHDRAWN,M7 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:33:36.000+04:00,2025-10-18T09:00:18.000+04:00,2025-10-18T11:37:36.000+04:00,2025-10-18T14:05:26.000+04:00,2025-10-18T16:30:48.000+04:00,,,
7180,Bruno TRANCHANT,OUT_OF_TIME,M4 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:39:48.000+04:00,2025-10-18T09:12:02.000+04:00,2025-10-18T12:01:30.000+04:00,2025-10-18T14:43:15.000+04:00,2025-10-18T17:08:43.000+04:00,,,
7436,Giovanni BARET,WITHDRAWN,M0 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:10:27.000+04:00,2025-10-18T07:51:43.000+04:00,2025-10-18T08:46:43.000+04:00,2025-10-18T09:45:56.000+04:00,2025-10-18T11:02:30.000+04:00,,,
7517,Sebastien PIERREJEAN,WITHDRAWN,M0 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:30:44.000+04:00,2025-10-18T08:44:18.000+04:00,2025-10-18T10:34:05.000+04:00,2025-10-18T12:39:39.000+04:00,2025-10-18T14:57:16.000+04:00,,,
7030,Jean André NIRLO,WITHDRAWN,M6 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:44:04.000+04:00,2025-10-18T09:20:54.000+04:00,2025-10-18T11:44:43.000+04:00,2025-10-18T14:13:38.000+04:00,2025-10-18T16:32:55.000+04:00,,,
7488,Evelyne ROULON,WITHDRAWN,M2 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:51:27.000+04:00,2025-10-18T09:33:26.000+04:00,2025-10-18T12:09:29.000+04:00,2025-10-18T14:33:52.000+04:00,2025-10-18T17:40:51.000+04:00,,,
7640,Morgane Clara DICHTL,OUT_OF_TIME,SE F,FEMALE,AT,2025-10-18T06:38:00.000+04:00,2025-10-18T07:58:06.000+04:00,2025-10-18T09:38:37.000+04:00,2025-10-18T12:03:26.000+04:00,2025-10-18T14:18:53.000+04:00,2025-10-18T16:46:50.000+04:00,,,
7002,Jessica POTHIN,OUT_OF_TIME,M2 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T08:01:25.000+04:00,2025-10-18T09:46:22.000+04:00,2025-10-18T12:35:56.000+04:00,2025-10-18T15:00:04.000+04:00,2025-10-18T17:45:31.000+04:00,,,
7244,Camille ANDRE,WITHDRAWN,SE F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:41:05.000+04:00,2025-10-18T09:09:06.000+04:00,2025-10-18T11:12:46.000+04:00,2025-10-18T13:44:47.000+04:00,2025-10-18T17:18:34.000+04:00,,,
7390,Ludovic ROUX,WITHDRAWN,M0 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:41:05.000+04:00,2025-10-18T09:09:08.000+04:00,2025-10-18T11:12:48.000+04:00,2025-10-18T13:44:53.000+04:00,2025-10-18T17:18:31.000+04:00,,,
7502,Ny Aina Tinnie RAKOTOMALALA,OUT_OF_TIME,SE F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:43:47.000+04:00,2025-10-18T09:25:35.000+04:00,2025-10-18T12:01:21.000+04:00,2025-10-18T14:57:35.000+04:00,2025-10-18T18:00:48.000+04:00,,,
7041,Justine VERET,WITHDRAWN,SE F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:39:17.000+04:00,2025-10-18T09:07:29.000+04:00,2025-10-18T11:28:32.000+04:00,2025-10-18T14:07:50.000+04:00,2025-10-18T16:23:42.000+04:00,,,
7193,Franck POLI,WITHDRAWN,M0 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:40:21.000+04:00,2025-10-18T09:07:13.000+04:00,2025-10-18T11:35:19.000+04:00,2025-10-18T14:26:27.000+04:00,2025-10-18T18:10:23.000+04:00,,,
7288,Charlotte MONTRESOR,WITHDRAWN,SE F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:49:20.000+04:00,2025-10-18T09:33:30.000+04:00,2025-10-18T11:53:48.000+04:00,2025-10-18T14:29:01.000+04:00,2025-10-18T16:58:38.000+04:00,,,
7480,Jamel DAOUDI,OUT_OF_TIME,M3 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:41:58.000+04:00,2025-10-18T09:25:58.000+04:00,2025-10-18T11:49:41.000+04:00,2025-10-18T14:33:44.000+04:00,2025-10-18T17:08:10.000+04:00,,,
7137,Francine DEVOILLE,WITHDRAWN,M4 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:47:46.000+04:00,2025-10-18T09:27:06.000+04:00,,2025-10-18T11:53:51.000+04:00,,,,
7111,Florent TRAPE,WITHDRAWN,M4 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:33:05.000+04:00,2025-10-18T08:47:31.000+04:00,2025-10-18T10:33:31.000+04:00,2025-10-18T12:30:41.000+04:00,,,,
7321,Pauline BARRAY,WITHDRAWN,M0 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:37:25.000+04:00,2025-10-18T08:59:37.000+04:00,2025-10-18T11:05:13.000+04:00,2025-10-18T13:08:55.000+04:00,,,,
7068,Zoé VANIET,WITHDRAWN,ES F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:42:06.000+04:00,2025-10-18T09:07:17.000+04:00,2025-10-18T11:13:26.000+04:00,2025-10-18T13:47:58.000+04:00,,,,
7136,Pascal DÉVOILLE,WITHDRAWN,M5 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:41:56.000+04:00,2025-10-18T09:17:03.000+04:00,2025-10-18T11:42:22.000+04:00,2025-10-18T14:28:40.000+04:00,,,,
7407,Mathis FLINOIS,WITHDRAWN,SE H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:45:00.000+04:00,2025-10-18T09:24:29.000+04:00,2025-10-18T11:34:57.000+04:00,2025-10-18T14:48:28.000+04:00,,,,
7305,Jean Noël CAROUMBAYE,WITHDRAWN,M5 H,MALE,CH,2025-10-18T06:38:00.000+04:00,2025-10-18T07:55:28.000+04:00,2025-10-18T09:48:47.000+04:00,2025-10-18T12:17:16.000+04:00,2025-10-18T15:00:24.000+04:00,,,,
